artist_name,track_name,track_id,track_popularity,artist_id,artist_followers,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Jhayco,Ley Seca,3JCaq3KDSROg3TXhdiDa9n,76,6nVcHLIgY5pE2YCl8ubca1,197931,"['reggaeton', 'trap latino']",82,0.759,0.842,8.0,-3.758,1.0,0.096,0.101,0.0,0.134,0.584,105.059,263253.0
Coldplay,My Universe,46HNZY1i7O6jwTA7Slo2PI,80,4gzpq5DPGxSnKTe4SA8HAU,39942336,"['permanent wave', 'pop']",88,0.573,0.711,1.0,-6.268,0.0,0.0406,0.0114,0.0,0.328,0.47,105.006,226198.0
OneRepublic,Someday,6aDsgHPZsMztSbZernzlF8,75,5Pwc4xIPtQLFEnJriah9YJ,14558147,"['piano rock', 'pop']",84,0.576,0.679,0.0,-7.237,1.0,0.034,0.0311,0.0,0.323,0.213,121.005,187889.0
Kay Flock,Is Ya Ready,0KUwCOylcgcDfSyuYNEe3a,65,2AMeiDbfU2vonrTkpXDKUu,314914,"['bronx drill', 'melodic drill', 'new york drill']",64,0.893,0.799,4.0,-9.438,0.0,0.356,0.514,0.0,0.0622,0.656,143.839,124514.0
Billie Eilish,Therefore I Am,20R4HfKloPKgXDqU7UKk3x,72,6qqNVTkY8uBg9cP3Jd7DAH,72176384,"['art pop', 'electropop', 'pop']",88,0.879,0.365,2.0,-7.781,1.0,0.0924,0.227,0.135,0.0583,0.663,94.016,173539.0
"Tyler, The Creator",WILSHIRE,1pbbsI2KGPOMu0HmuGccBu,65,4V8LLVI7PbaPR0K2TGSxFF,9926658,"['hip hop', 'rap']",83,0.555,0.712,1.0,-7.446,1.0,0.323,0.0451,5.14e-06,0.182,0.555,78.958,515865.0
WILLOW,t r a n s p a r e n t s o u l feat. Travis Barker,1QL7nSDZCwZMnbisV4KOXt,67,3rWZHrfrsPBxVy692yAIxF,2255529,"['afrofuturism', 'pop', 'post-teen pop']",74,0.39,0.83,11.0,-5.201,0.0,0.0563,0.0021,0.0,0.156,0.191,90.021,168030.0
Egzod,Royalty,7kUljt0NM5sISL3OGNVxYd,77,3exvMmrLV6o4R42YnG3Id6,69005,"['bass trap', 'traprun']",62,0.388,0.855,4.0,-4.229,0.0,0.0644,0.0181,8.11e-05,0.137,0.32,80.121,223520.0
GRAVECHILL,Twilight,1Y5MJnYsIi3Qlifvss4jPI,76,1EnZjgGD81emhSdq6adEKt,18656,['drift phonk'],59,0.889,0.884,4.0,-4.323,1.0,0.0379,0.0111,0.804,0.0999,0.789,124.003,116129.0
Dan + Shay,Glad You Exist,472vIK1ldetTxRxG3ovaiY,68,7z5WFjZAIYejWy0NI5lv4T,2788363,"['contemporary country', 'country', 'country road', 'pop']",71,0.748,0.551,11.0,-6.12,1.0,0.0349,0.235,0.0,0.119,0.66,103.953,144533.0
Rauw Alejandro,La Old Skul,4Z8HZSApeddaRM2ovivUj4,73,1mcTU81TzQhprhouKaTkpq,14450535,"['puerto rican pop', 'trap latino']",89,0.795,0.798,9.0,-2.357,0.0,0.08,0.532,1.02e-05,0.0869,0.397,104.912,214857.0
Billie Eilish,Lost Cause,4191RXFPa7Ge9XkA4cWlna,71,6qqNVTkY8uBg9cP3Jd7DAH,72176384,"['art pop', 'electropop', 'pop']",88,0.526,0.334,10.0,-8.491,0.0,0.251,0.702,0.00782,0.0586,0.522,74.966,212496.0
Hayden Coffman,Better Off,5KcBudCONtFGSI4c9YAH5u,64,5p7Ph7LBiVb8cUCCSGq5aF,16888,[],50,0.552,0.886,0.0,-4.906,1.0,0.031,0.000892,0.0,0.14,0.62,142.048,198113.0
Matt Maltese,Everyone Adores You (at least I do),6klFWv2xDGeTDoiKTtx4hg,68,12j6dJrPXanCBwY599pZxf,273908,"['indie anthem-folk', 'indie pop', 'pop']",66,0.599,0.427,5.0,-9.037,1.0,0.0242,0.747,0.105,0.0984,0.111,73.801,203133.0
Chayce Beckham,23 - Steel Mix,6i33i1yO8ye2tFYkN9C1Dx,65,5ujvZU2thXjZgFKPUt1rDt,54692,['contemporary country'],59,0.553,0.723,0.0,-5.858,0.0,0.0303,0.0248,1.05e-06,0.252,0.616,88.007,186907.0
Fuerza Regida,Descansando,3QXBaUQ8iwP2WI1GpQIP18,69,0ys2OFYzWYB5hRDLCsBqxt,2025572,"['corrido', 'corridos tumbados', 'musica mexicana', 'nueva musica mexicana', 'sad sierreno', 'sierreno']",77,0.507,0.718,7.0,-3.795,1.0,0.0636,0.296,0.0,0.0921,0.927,92.226,225000.0
Moneybagg Yo,Scorpio,0BFGDkrXAneskCJdudSCro,63,3tJoFztHeIJkJWMrx0td2f,3280727,"['hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",76,0.736,0.532,1.0,-7.151,1.0,0.265,0.0292,8.86e-06,0.0806,0.273,84.983,165773.0
Lil Tjay,Not In The Mood (feat. Fivio Foreign & Kay Flock),25GyyK9CyZRiDCsPY51fIT,68,6jGMq4yGs7aQzuGsMgVgZR,5865635,"['brooklyn drill', 'melodic rap', 'nyc rap']",79,0.545,0.82,8.0,-4.489,1.0,0.275,0.0951,0.0,0.29,0.357,141.908,150476.0
Öwnboss,Move Your Body,6GomT970rCOkKAyyrwJeZi,81,37czgDRfGMvgRiUKHvnnhj,56935,['brazilian edm'],67,0.848,0.821,2.0,-5.408,0.0,0.0527,0.0169,0.000403,0.0962,0.249,125.051,157445.0
Key Glock,Ambition For Cash,1tkipCYkIgti8f1tqjfcWe,69,0RESbWvOMyua0yuyVrztJ5,1374846,"['hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",73,0.841,0.732,7.0,-5.186,0.0,0.19,0.0115,2.18e-05,0.136,0.576,149.012,143480.0
Kevin Gates,Big Gangsta,03ERnTvSV5fy8WAyvA4uNP,64,1gPhS1zisyXr5dHTYZyiMe,5453925,"['baton rouge rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",73,0.879,0.574,10.0,-5.602,0.0,0.391,0.519,8.76e-06,0.144,0.346,144.911,243463.0
BoyWithUke,LoveSick,1zS5TccQwMDp5ZsEnt4FAh,69,1Cd373x8qzC7SNUg5IToqp,2637002,['sad rap'],76,0.864,0.535,9.0,-8.959,1.0,0.257,0.794,0.0,0.113,0.842,112.491,146153.0
Montana99,I Can't,5jnyHKyzmQ5BvJjmPFfJ25,65,4b3DUSYA69Wfn0AmgD0Zaj,4155,[],50,0.635,0.558,1.0,-8.167,1.0,0.282,0.0975,0.0,0.168,0.601,155.885,149563.0
Jax,Like My Father,5YVmHTAsdWnoanWXB7AwZX,72,7DQYAz99eM3Y5PkP9WtUew,358351,['gen z singer-songwriter'],66,0.492,0.224,5.0,-8.098,1.0,0.0493,0.91,0.0,0.142,0.424,93.039,183429.0
Snoh Aalegra,DO 4 LOVE,3FImu2LpSuH6gDHBuFgIbS,66,1A9o3Ljt67pFZ89YtPPL5X,890871,"['alternative r&b', 'neo soul', 'r&b', 'scandinavian r&b', 'swedish soul']",65,0.367,0.142,6.0,-12.717,0.0,0.0319,0.913,0.00367,0.107,0.1,69.827,189463.0
Mora,512,5jzEwSyyymBlf1fa1o39T2,77,0Q8NcsJwoCbZOHHW63su5S,1035432,['trap latino'],85,0.818,0.673,4.0,-7.542,0.0,0.148,0.348,0.0,0.172,0.695,87.961,193636.0
JIN,Super Tuna,5EaVikAxSRponyifRP6Fhp,77,5vV3bFXnN6D6N3Nj4xRvaV,4106222,['k-pop'],75,0.636,0.965,11.0,-6.033,0.0,0.199,0.00407,3.19e-06,0.0743,0.44,165.015,68364.0
Dylan Marlowe,I'll Keep the Country,2dxC3ICX1Gy4IqSwutBK91,63,0ZZLr8EH3aNFzYpXtaTIax,25943,[],53,0.499,0.91,1.0,-4.62,1.0,0.0393,0.00401,0.0,0.102,0.57,141.93,211199.0
Isaiah Rashad,Headshots (4r Da Locals),0xta6Gah3inmeHbj0e3F9a,66,6aaMZ3fcfLv4tEbmY7bjRM,1209081,"['hip hop', 'rap', 'tennessee hip hop', 'underground hip hop']",66,0.894,0.615,3.0,-6.269,1.0,0.0826,0.0308,0.00921,0.309,0.661,120.0,193209.0
Everywhere Brown Noise,Brown Noise Sleep,1wvBsgAAOSOsGvedOeoAPP,68,4r6joVLgbTD7M07z1KIooA,119,[],54,0.167,0.164,10.0,-38.138,0.0,0.0874,0.896,0.963,0.112,0.039,126.747,218000.0
YoungBoy Never Broke Again,Black Ball,1tmsPlyvzDETLv08Wp5cuY,63,7wlFDEWiM5OoIAt8RSli8b,9956844,"['baton rouge rap', 'trap']",83,0.773,0.608,1.0,-6.117,0.0,0.223,0.616,0.0,0.0966,0.475,79.002,189852.0
Peso Pluma,Por las Noches,2VzCjpKvPB1l1tqLndtAQa,74,12GqGscKJx3aE4t07u7eVZ,212118,"['corrido', 'nueva musica mexicana', 'sad sierreno']",75,0.807,0.595,0.0,-7.19,1.0,0.0325,0.31,2.44e-05,0.0735,0.392,92.491,239845.0
YoungBoy Never Broke Again,No Where,2f2WskmLwsLtGkjntD8NG7,64,7wlFDEWiM5OoIAt8RSli8b,9956844,"['baton rouge rap', 'trap']",83,0.657,0.496,5.0,-7.346,1.0,0.0889,0.213,0.0,0.12,0.352,146.061,157845.0
Lil Tecca,NEVER LEFT,0soNGRgFn7aq1T4LXtFDMb,66,4Ga1P7PMIsmqEZqhYZQgDo,5580518,"['melodic rap', 'pluggnb', 'rap']",76,0.81,0.658,11.0,-6.92,1.0,0.329,0.022,0.0,0.309,0.433,82.532,168727.0
Flatland Cavalry,Gettin' By,2cpwCl4uQlyub8HOqkh5sl,63,4SfGzWmeoNPKIOmiyc7Pav,122199,['texas country'],60,0.486,0.641,7.0,-5.91,1.0,0.0546,0.348,2e-06,0.233,0.423,145.947,186719.0
Los Lara,Fumando Mota,2ytQws1jfyFcY2K2MDUfzd,70,0GUkPki3DpCkvKDxIKpaI4,78373,['sad sierreno'],57,0.599,0.499,7.0,-6.549,1.0,0.0685,0.49,1.64e-06,0.0897,0.562,170.907,201205.0
MFS,BOW,01V6K40AZcyCVdCiEOYk9V,72,09JmqY14D3mV8CglLRQLWd,7329,['josei rap'],55,0.842,0.706,1.0,-8.022,1.0,0.152,0.149,0.195,0.0748,0.527,150.034,182125.0
Summer Walker,Insane,3pcxxaUxAMSfz2zgetHydD,66,57LYzLEk2LcFghVwuWbcuS,4293226,"['pop', 'r&b', 'rap']",79,0.39,0.607,3.0,-8.056,1.0,0.303,0.632,0.000162,0.138,0.347,161.625,189906.0
Scotty McCreery,It Matters To Her,4aSRUXfKuBbmje0eXNukuL,64,6ZV6lGY0prbqpTD0Md8i29,865077,"['contemporary country', 'country', 'country road', 'modern country rock']",60,0.516,0.752,7.0,-5.09,1.0,0.0333,0.00528,3.78e-05,0.251,0.482,105.007,171880.0
Sodikken,Misery Meat,56sNhxLlrFYCbR0JFaK6w0,66,1MUV2xrrCkG9mhZyVUDGEy,121154,['fnaf'],52,0.731,0.352,1.0,-14.262,1.0,0.389,0.856,0.000368,0.129,0.745,109.797,64197.0
DJ Khaled,POPSTAR (feat. Drake),1sbEeUY8KsdvgiQi26JBFz,70,0QHgL1lAIqAw0HtD7YldmP,8697921,"['hip hop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",78,0.803,0.565,5.0,-4.711,0.0,0.235,0.0558,0.0,0.141,0.474,163.085,200221.0
Brett Young,Lady,2fSuoIlA1uTERXunbshSWh,65,0fiWOxhsBsQQvFDtxUQWo0,944853,"['contemporary country', 'country', 'country road']",67,0.403,0.516,7.0,-7.983,1.0,0.0343,0.449,1.26e-05,0.0937,0.428,170.015,194293.0
Jasiah,Break Shit,46PndWC5iW7JpdmaY2Jswq,65,7502fDxg339jvGV08Jd4R0,323546,"['dark trap', 'ohio hip hop', 'underground hip hop', 'viral rap']",61,0.863,0.587,2.0,-7.455,1.0,0.295,0.212,0.0,0.0832,0.749,93.29,95484.0
Migos,Need It (feat. YoungBoy Never Broke Again),1cMMVJ4FDqhCci9efd1BU6,66,6oMuImdp5ZcFhWP0ESe6mG,12724753,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",78,0.852,0.747,11.0,-3.666,0.0,0.169,0.0311,0.0,0.0789,0.898,148.005,195681.0
Taylor Swift,Sad Beautiful Tragic (Taylor's Version),73qMN9bXy7MSPwwGfH3wQr,68,06HL4z0CvFAxyc27GXpf02,62572904,['pop'],100,0.601,0.406,7.0,-11.827,1.0,0.0275,0.622,9.19e-05,0.133,0.232,130.059,284773.0
Cico P,Tampa,4tB6ApBRk7JEBKet5mRFF3,64,3jAZsSIIA8HLjxR99biJyx,20896,['pop rap'],47,0.888,0.407,8.0,-10.158,0.0,0.487,0.157,0.0,0.0914,0.751,77.031,176160.0
Nordic Rain,Umbrella Time,5mWEC9dsbcLwo5CeIyVRA6,68,6c2zaxb47VSieJR0wLDLAg,309,[],51,0.145,0.966,6.0,-26.453,1.0,0.0521,0.116,0.824,0.789,0.00635,78.2,152000.0
Baby Keem,hooligan,3diZz7nVRbyuvAXSW7hzI7,66,5SXuuuRpukkTvsLuUknva1,1178260,"['hip hop', 'rap']",79,0.602,0.701,5.0,-5.604,0.0,0.09,0.263,1.02e-06,0.112,0.375,124.033,156774.0
Zach Bryan,Hell or Highwater - Live,3y8HeC82z6JzIcnLEj0GcO,63,40ZNYROS4zLfyyBSs2PGe2,819008,['oklahoma country'],81,0.485,0.32,7.0,-11.761,1.0,0.0304,0.677,9.54e-06,0.0819,0.455,78.797,171574.0
Zinan,Voltage Dreams,4YPTI6iWXVTGIzDLKvInM0,68,53Ogdlq3YW29r02FV64tYH,270,[],53,0.155,0.629,1.0,-27.102,1.0,0.069,0.00195,0.00174,0.404,0.0348,106.743,208000.0
Tones And I,Dance Monkey,2N8m6CYs74qQO4mjVcXO30,75,2NjfBq1NflQcKSeiDooVjY,2984942,"['australian pop', 'pop']",70,0.824,0.587,6.0,-6.401,0.0,0.0937,0.69,0.000105,0.149,0.514,98.029,209438.0
CORPSE,agoraphobic,6ATqL4f1nFWwASrWi8nF6e,66,7yntSJ6uojO3z6GFUVwhAW,2255391,['viral rap'],69,0.815,0.697,7.0,-9.57,1.0,0.219,0.778,0.000398,0.102,0.147,97.987,129796.0
Fuerza Regida,Descansando,6W8zkOCzjmRkc1E3JR3mBF,68,0ys2OFYzWYB5hRDLCsBqxt,2025572,"['corrido', 'corridos tumbados', 'musica mexicana', 'nueva musica mexicana', 'sad sierreno', 'sierreno']",77,0.507,0.718,7.0,-3.795,1.0,0.0636,0.296,0.0,0.0921,0.927,92.226,225000.0
KAYTRANADA,Intimidated (feat. H.E.R.),0dFdGPVLs3k0z9ezYWZzUa,69,6qgnBH6iDM91ipVXv28OMu,1093773,"['escape room', 'lgbtq+ hip hop']",68,0.738,0.75,11.0,-3.654,0.0,0.219,0.0167,0.00976,0.174,0.342,112.009,207840.0
Erick B,Te Vas A Recordar,7uEruRFEeMn57hrmZhA4w5,63,7vp0b6TMlF5PF9eIeSzadf,25340,"['corridos tumbados', 'sad sierreno']",47,0.793,0.462,7.0,-12.939,0.0,0.0628,0.124,0.0,0.0995,0.474,106.226,154992.0
Eminem,Killer (feat. Jack Harlow & Cordae) - Remix,7zl7kehxesNEo2pYkKXTSe,67,7dGJo4pcD2V6oG8kP0tJRR,61957032,"['detroit hip hop', 'hip hop', 'rap']",90,0.924,0.73,11.0,-6.125,0.0,0.274,0.0525,0.0,0.113,0.848,99.01,236666.0
Mac Miller,Diablo,3BDpkLMkgrtrM3HckrVIXr,66,4LLpKhyESsyAXpc4laK94U,8213514,"['hip hop', 'pittsburgh rap', 'rap']",82,0.595,0.617,1.0,-4.238,1.0,0.31,0.0395,4.06e-06,0.619,0.464,159.83,198107.0
ITZY,LOCO,56Yxkm62GtEpnPyG7TvwLY,74,2KC9Qb60EaY0kW4eH68vr3,4892699,['k-pop girl group'],72,0.759,0.886,1.0,-3.067,1.0,0.187,0.0103,2.04e-05,0.342,0.489,102.065,191462.0
Pooh Shiesty,Neighbors (feat. BIG30),2xlOJSbScxrHHOmlNmILpD,63,5F1aAS1duwlzExnPs3l2Xe,1021551,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",70,0.728,0.623,2.0,-8.066,1.0,0.305,0.0391,0.0,0.214,0.805,145.973,171781.0
NF,CLOUDS,1mvI5pGoh84IiFSbWxEkGH,67,6fOMl44jA4Sp5b9PpYCkzz,7644870,"['hip hop', 'pop rap', 'rap']",78,0.788,0.652,1.0,-3.931,1.0,0.405,0.373,0.0,0.755,0.812,128.108,243760.0
Megan Thee Stallion,Thot Shit,7FdmHr87G79PDRGy9SPBkZ,66,181bsRPaVXVlUKXrxwZfHK,7239504,"['dance pop', 'houston rap', 'pop', 'rap', 'trap queen']",79,0.949,0.683,9.0,-4.242,1.0,0.0946,0.0199,0.0,0.171,0.887,130.012,184635.0
Ian Munsick,Long Haul,7nERlpaH7QghaO7jC60Xtu,62,7HjGPPtdNuHcK8crc7iNkn,109044,"['contemporary country', 'wyoming roots']",61,0.505,0.627,6.0,-7.851,1.0,0.0273,0.423,7.4e-05,0.0755,0.296,141.881,231266.0
Blessd,Medallo,6lX6l7OuA3qrnIRfdsr0dw,79,1TA5sGRlKUJXBN4ZyJuDIX,1363075,"['reggaeton', 'trap latino']",74,0.787,0.7,4.0,-4.598,0.0,0.0768,0.568,0.00051,0.663,0.791,90.02,233453.0
IU,LILAC,5xrtzzzikpG3BLbo4q1Yul,72,3HqSLMAZ3g3d5poNaI7GOU,7546283,['k-pop'],71,0.738,0.89,2.0,-2.275,0.0,0.0748,0.0895,1.89e-06,0.213,0.75,114.942,214253.0
Rebzyyx,I'm so crazy for youuu </3,3uKqnQ0dGBcpovf9lV2nqg,68,7GcVOOrldYLwxGrCkELOno,217926,"['hyperpop', 'sped up', 'viral rap']",63,0.517,0.995,6.0,-1.437,1.0,0.0989,0.0785,0.0,0.703,0.803,159.402,110134.0
Tate McRae,feel like shit,2EBnvom1dTybtm75a3Xh1T,70,45dkTj5sMRSjrmBSBeiHym,3202315,['pop'],79,0.508,0.378,7.0,-7.158,1.0,0.0473,0.516,0.0,0.119,0.161,144.962,204315.0
Hijos De Barron,Y Si Se Quiere Ir,2qWX4mvuOfCvGgHAV1sWQO,69,32YGQsNtuwyobFFnn8ikpe,543681,"['corrido', 'musica mexicana', 'nueva musica mexicana', 'sad sierreno', 'sierreno']",57,0.615,0.449,2.0,-6.581,1.0,0.0425,0.518,0.0,0.0716,0.424,152.858,199147.0
Randall King,You In A Honky Tonk,76DhLVnoczE6umkHKR2Ec6,64,4Uux6BdaCNrVFQ0bqGRtfh,60710,['texas country'],55,0.626,0.705,9.0,-5.911,1.0,0.0256,0.121,1.67e-05,0.341,0.62,103.936,183570.0
J. Worra,Check Out,2n6qz4opcJlHsEpI8030YM,70,4q0N3EI67tVnAeeaXbNQIj,21032,"['bass house', 'deep groove house', 'edm', 'electro house', 'house']",55,0.814,0.675,10.0,-6.761,0.0,0.042,0.00577,0.0818,0.0956,0.776,125.0,174138.0
TOMORROW X TOGETHER,0X1=LOVESONG (I Know I Love You) feat. Seori,1Z8TPHiKeCUyClxV6WTTIf,73,0ghlgldX5Dd6720Q3qFyQB,7062599,"['k-pop', 'k-pop boy group']",75,0.584,0.836,0.0,-4.925,1.0,0.079,0.0558,0.0,0.0663,0.484,104.973,202204.0
GAYLE,abcdefu (angrier),1EQFOouqdKYdpbNoOHRVO2,70,2VSHKHBTiXWplO8lxcnUC9,541024,['modern alternative pop'],69,0.671,0.599,4.0,-6.18,1.0,0.0405,0.0658,0.0,0.101,0.448,121.849,159836.0
Drivotra,The Sky's Awake,0GGHxdy1mw6OcS2dVAH0es,68,11662aaOqDYv2EBHSxJPJV,181,['rain'],52,0.162,0.63,1.0,-21.441,0.0,0.0662,0.000333,0.989,0.384,0.0232,128.04,208000.0
Flows of Sleep,Farifax Rain,5xhJMhyDHNzFS2FCDSQTp7,68,1MAazf048soVcELWMYehho,233,['rain'],54,0.104,0.479,1.0,-22.971,1.0,0.136,0.127,0.993,0.371,0.0133,89.164,169413.0
TOMORROW X TOGETHER,LO$ER=LO♡ER,21aOLk12MksET8AsbU0SI6,73,0ghlgldX5Dd6720Q3qFyQB,7062599,"['k-pop', 'k-pop boy group']",75,0.644,0.867,11.0,-4.18,0.0,0.0383,0.001,0.0,0.105,0.687,124.997,199919.0
Remi Wolf,Sexy Villain,27sBcXtgTBSJRdUxei1a7J,64,0NB5HROxc8dDBXpkIi1v3d,325901,"['indie pop', 'modern alternative pop', 'pop']",63,0.766,0.539,7.0,-4.927,1.0,0.0479,0.402,0.0,0.104,0.888,120.175,188501.0
Nessa Barrett,la di die (feat. jxdn),3RLshk3cDQOqWhSIRCVaXL,69,7pwufEBGfggjoI8twqlsmQ,915087,"['alt z', 'pop', 'social media pop']",71,0.484,0.643,1.0,-4.72,1.0,0.0416,0.0036,0.0,0.243,0.345,163.97,195191.0
Majid Jordan,Stars Align (with Drake),2lBExcAjBgX7Jb480goU9B,68,4HzKw8XcD0piJmDrrPRCYk,778333,"['canadian contemporary r&b', 'pop', 'r&b', 'trap soul']",66,0.763,0.667,2.0,-6.285,1.0,0.085,0.021,2.4e-05,0.0715,0.75,95.864,260520.0
Austin Meade,Happier Alone (feat. Koe Wetzel),4VyZr1v1MNeZbl6eV8ZJGh,62,7Jd98Mm2x1fQBzQmQOeX79,28340,[],49,0.316,0.809,5.0,-6.756,0.0,0.0686,0.00356,0.0,0.0717,0.389,199.784,224028.0
Mitchell Tenpenny,Truth About You,4Qum1kECNQrpREev5fvAQ4,63,1p6CdzJRoicjRcSdWoB9Qc,358755,"['contemporary country', 'country', 'country road', 'heartland rock']",66,0.492,0.708,10.0,-4.639,1.0,0.0334,0.0975,0.0,0.12,0.697,161.989,203037.0
StarBoi3,Dick (feat. Doja Cat),3nY8AqaMNNHHLYV4380ol0,70,2WgfkM8S11vg4kxLgDY3F5,26103,[],52,0.647,0.608,9.0,-6.831,1.0,0.42,0.13,0.0,0.0584,0.474,125.994,175238.0
Sturgill Simpson,Sam,1kKDVYavcoEH5N6R6ezM6T,63,3vDpQbGnzRbRVirXlfQagB,670613,"['alternative americana', 'kentucky roots', 'nashville singer-songwriter', 'new americana', 'outlaw country']",63,0.713,0.185,0.0,-11.256,1.0,0.0974,0.97,0.0,0.166,0.645,100.997,72976.0
Kane Brown,One Mississippi,4FdPnT2cFrpWCmWZd7GXc3,64,3oSJ7TBVCWMDMiYjXNiCKE,4455049,"['black americana', 'contemporary country', 'country', 'country road']",73,0.471,0.846,0.0,-5.269,1.0,0.0389,0.00279,2.86e-06,0.145,0.539,100.089,213719.0
Polo G,Epidemic,1SjBcdzWbs79UTCrH4qXJf,66,6AgTAQt8XS6jRWi4sX7w49,8636824,"['chicago rap', 'rap']",82,0.616,0.617,1.0,-8.431,1.0,0.52,0.128,0.0,0.177,0.476,175.929,177273.0
SEVENTEEN,Rock with you,6LnEoRQKMcaFTR5UvaKuBy,74,7nqOGRxlXj7N2JYbgNEjYH,7925343,"['k-pop', 'k-pop boy group']",78,0.621,0.816,11.0,-5.242,1.0,0.104,0.0966,0.0,0.134,0.694,163.966,180360.0
bbno$,edamame (feat. Rich Brian),5rW7qTn83sCKtqBoneJs63,70,41X1TR6hrK8Q2ZCpp2EqCz,1139890,"['canadian hip hop', 'dark trap', 'vapor trap']",73,0.815,0.849,4.0,-4.704,0.0,0.114,0.0229,0.000176,0.026,0.685,106.035,133707.0
Greta Van Fleet,Heat Above,0zlaa4AmbFE7MVDijsyD9Q,65,4NpFxQe2UvRCAjto3JqlSl,2117702,"['modern blues rock', 'modern hard rock', 'rock']",66,0.338,0.847,3.0,-3.692,1.0,0.0458,0.00881,0.00105,0.147,0.232,139.061,341255.0
Don Toliver,Drugs N Hella Melodies (feat. Kali Uchis),0IX5OFffosy8wk16m1IFCa,67,4Gso3d4CscCijv0lmajZWs,2367247,"['pop', 'rap', 'trap']",78,0.56,0.707,1.0,-6.863,0.0,0.07,0.264,0.000268,0.108,0.341,147.0,198058.0
Taylor Swift,I Knew You Were Trouble (Taylor's Version),6tNSmBKSjFV1366ASuULfZ,69,06HL4z0CvFAxyc27GXpf02,62572904,['pop'],100,0.584,0.557,6.0,-6.371,1.0,0.0342,0.0129,0.0,0.0576,0.767,154.008,219760.0
Aminé,Charmander,4Aocy7YAyOYf5YHj18Vfj3,66,3Gm5F95VdRxW3mqCn8RPBJ,1817785,"['hip hop', 'pop', 'portland hip hop', 'rap']",68,0.708,0.552,10.0,-7.101,1.0,0.0714,0.542,0.00377,0.175,0.596,87.195,131884.0
Young Slo-Be,I Love You,5yfMsbJda8sXVfnJHgm8Ke,68,1pWm8RcyiWZehSnb38i4fM,48863,['cali rap'],58,0.383,0.824,1.0,-6.814,1.0,0.299,0.145,0.0,0.312,0.608,85.441,123429.0
Blueface,Outside (Better Days),26BMsCXJpD7eYtP7ufhApC,66,3Fl1V19tmjt57oBdxXKAjJ,5521915,"['cali rap', 'trap']",67,0.67,0.424,9.0,-14.297,0.0,0.292,0.333,0.0,0.112,0.743,77.685,148715.0
Taylor Swift,willow,2gVhfX2Gy1T9kDuS9azrF7,68,06HL4z0CvFAxyc27GXpf02,62572904,['pop'],100,0.392,0.574,7.0,-9.195,1.0,0.17,0.833,0.00179,0.145,0.529,81.112,214707.0
Avery Anna,Narcissist,3LLezpquftwn7QI1rYIovM,64,5rjz63sgMaAUAyBMyCUK5D,50063,"['alt z', 'contemporary country', 'country pop']",52,0.322,0.48,1.0,-5.989,1.0,0.0492,0.746,0.0,0.113,0.304,73.476,154027.0
Tim Atlas,Courtside,5TzpCPx20n4hELdE9Vw6ZQ,68,3CiuXDKttPUT0tWGHicFUH,63228,"['indie poptimism', 'indie r&b', 'indie soul', 'vapor soul']",57,0.71,0.83,0.0,-7.208,1.0,0.03,0.0518,0.00523,0.353,0.936,129.02,146484.0
Rio Romeo,Butch 4 Butch,1ztwML7G0PytrYEUE0XTa1,66,22y08IZx7u6SWpsfap1Cub,95986,"['indie pop', 'weirdcore']",54,0.388,0.465,11.0,-9.294,1.0,0.0324,0.484,0.0,0.276,0.421,73.774,178319.0
Taylor Swift,I Almost Do (Taylor's Version),2r9CbjYgFhtAmcFv1cSquB,67,06HL4z0CvFAxyc27GXpf02,62572904,['pop'],100,0.511,0.559,4.0,-6.587,1.0,0.0264,0.0167,0.0,0.113,0.248,145.88,244587.0
Ivan Cornejo,Corazón Frio,3a0EjZTzCLx1ztmtaZb9Cp,63,6PH3FLQAxtqYy46Zv08bpV,651648,"['nueva musica mexicana', 'sad sierreno']",75,0.73,0.626,2.0,-9.074,0.0,0.0302,0.154,4.94e-05,0.252,0.363,97.978,223913.0
JIN,Yours,66sBTYlkaiyBwf4fhbIHlZ,77,5vV3bFXnN6D6N3Nj4xRvaV,4106222,['k-pop'],75,0.488,0.427,6.0,-7.383,1.0,0.0382,0.354,0.0,0.0797,0.157,72.035,264840.0
DJ Scheme,Buck 50,7nD5MiXspW533xaREDma2N,64,1m7LSAMIB1BErIHYSOn32W,219381,"['dark trap', 'meme rap', 'underground hip hop', 'vapor trap', 'viral rap']",62,0.656,0.537,1.0,-6.687,1.0,0.0706,0.0309,0.0,0.104,0.15,144.04,216667.0
DJ Snake,"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)",6IPNp9PfaEqrzotY47TIWy,75,540vIaP2JwjQb9dm3aArA4,8206778,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance', 'pop rap']",76,0.8,0.837,6.0,-2.807,0.0,0.0491,0.00406,0.00313,0.0904,0.702,100.015,225600.0
